,func_oldfunccode,func_newfunccode,func_newdoc,func_newJdoc,func_olddoc,func_oldJdoc,func_addlines,func_addcode,func_dellines,func_delcode,func_path,func_pathinproj,func_methodsig,doc_oldfunccode,doc_newfunccode,doc_newdoc,doc_newJdoc,doc_olddoc,doc_oldJdoc,doc_addlines,doc_addcode,doc_dellines,doc_delcode,doc_path,doc_pathinproj,doc_methodsig,id,flag,commit
11,ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_oldfunccode_ac25c5019e61dae7a993562235b8de4fdada0394_4.txt,ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_newfunccode_ac25c5019e61dae7a993562235b8de4fdada0394_4.txt,,,,,[1078],"['  private void await(Guard guard, boolean signalBeforeWaiting)\n']",[983],"['    private void await(Guard guard, boolean signalBeforeWaiting)\n']",/home/pritish/Documents/IP work/guv_ver/v19.0/ac25c5019e61dae7a993562235b8de4fdada0394/Monitor,guava/src/com/google/common/util/concurrent/Monitor.java,"private void await(Guard guard, boolean signalBeforeWaiting) throws InterruptedException",ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_olddocfunccode_ac25c5019e61dae7a993562235b8de4fdada0394_4.txt,ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_newdocfunccode_ac25c5019e61dae7a993562235b8de4fdada0394_4.txt,,ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_newdocnewJdoc_ac25c5019e61dae7a993562235b8de4fdada0394_4.txt,,ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_olddocJdoc_ac25c5019e61dae7a993562235b8de4fdada0394_4.txt,[415],['   * @throws InterruptedException if interrupted while waiting\n'],[],"['    private void await(Guard guard, boolean signalBeforeWaiting)\n']",/home/pritish/Documents/IP work/guv_ver/v19.0/ac25c5019e61dae7a993562235b8de4fdada0394/Monitor,guava/src/com/google/common/util/concurrent/Monitor.java,"public boolean enterInterruptibly(long time, TimeUnit unit) throws InterruptedException",5,1,ac25c5019e61dae7a993562235b8de4fdada0394
12,ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_oldfunccode_ac25c5019e61dae7a993562235b8de4fdada0394_5.txt,ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_newfunccode_ac25c5019e61dae7a993562235b8de4fdada0394_5.txt,,,,,[1078],"['  private void await(Guard guard, boolean signalBeforeWaiting)\n']",[983],"['    private void await(Guard guard, boolean signalBeforeWaiting)\n']",/home/pritish/Documents/IP work/guv_ver/v19.0/ac25c5019e61dae7a993562235b8de4fdada0394/Monitor,guava/src/com/google/common/util/concurrent/Monitor.java,"private void await(Guard guard, boolean signalBeforeWaiting) throws InterruptedException",ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_olddocfunccode_ac25c5019e61dae7a993562235b8de4fdada0394_5.txt,ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_newdocfunccode_ac25c5019e61dae7a993562235b8de4fdada0394_5.txt,,ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_newdocnewJdoc_ac25c5019e61dae7a993562235b8de4fdada0394_5.txt,,ac25c5019e61dae7a993562235b8de4fdada0394/Codes/Match_olddocJdoc_ac25c5019e61dae7a993562235b8de4fdada0394_5.txt,"[375, 376]","['   *\n', '   * @throws InterruptedException if interrupted while waiting\n']",[],"['    private void await(Guard guard, boolean signalBeforeWaiting)\n']",/home/pritish/Documents/IP work/guv_ver/v19.0/ac25c5019e61dae7a993562235b8de4fdada0394/Monitor,guava/src/com/google/common/util/concurrent/Monitor.java,public void enterInterruptibly() throws InterruptedException,5,1,ac25c5019e61dae7a993562235b8de4fdada0394
13,269d98573f4e6eed051a8ae2cdb392a7b606e939/Codes/Match_oldfunccode_269d98573f4e6eed051a8ae2cdb392a7b606e939_1.txt,269d98573f4e6eed051a8ae2cdb392a7b606e939/Codes/Match_newfunccode_269d98573f4e6eed051a8ae2cdb392a7b606e939_1.txt," if ""from"" is wildcard, it's assignable to ""to"" if any of its ""extends""
 if ""from"" is type variable, it's assignable if any of its ""extends""
 if ""to"" is <? super Foo>, ""from"" can be:
 Foo, SubFoo, <? extends Foo>.
 if ""to"" is <? extends Foo>, nothing assignable.
 bounds is assignable to ""to"".
 <? super Base> is of no use in checking 'from' being a subtype of 'to'.
 bounds is assignable to ""to"".
 Proceed to regular Type assignability check
 to instanceof TypeVariable
",," if ""from"" is type variable, it's assignable if any of its ""extends""
 if ""from"" is wildcard, it'a assignable to ""to"" if any of its ""extends""
 bounds is assignable to ""to"".
 bounds is assignable to ""to"".
 Proceed to regular Type assignability check
 to instanceof TypeVariable
",,"[761, 762, 763, 764, 751]",[],"[755, 756, 757, 747, 748, 749, 751]",[],/home/pritish/Documents/IP work/guava_commits/269d98573f4e6eed051a8ae2cdb392a7b606e939/TypeToken,guava/src/com/google/common/reflect/TypeToken.java,"private static boolean isAssignable(Type from, Type to)",269d98573f4e6eed051a8ae2cdb392a7b606e939/Codes/Match_olddocfunccode_269d98573f4e6eed051a8ae2cdb392a7b606e939_1.txt,269d98573f4e6eed051a8ae2cdb392a7b606e939/Codes/Match_newdocfunccode_269d98573f4e6eed051a8ae2cdb392a7b606e939_1.txt,,269d98573f4e6eed051a8ae2cdb392a7b606e939/Codes/Match_newdocnewJdoc_269d98573f4e6eed051a8ae2cdb392a7b606e939_1.txt,,,[780],[],[],[],/home/pritish/Documents/IP work/guava_commits/269d98573f4e6eed051a8ae2cdb392a7b606e939/TypeToken,guava/src/com/google/common/reflect/TypeToken.java,"private static boolean isAssignableFromAny(Type[] fromTypes, Type to)",5,1,269d98573f4e6eed051a8ae2cdb392a7b606e939
14,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_1.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_1.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfuncnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_1.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfuncoldJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_1.txt,[195],['  @CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,public final String join(Iterator<?> parts),9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_1.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_1.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_1.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_1.txt,[213],['  //@CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public final String join(@Nullable Object first, @Nullable Object second, Object... rest)",5,1,9cd3ea9cedd399648488142f7e1eefd0f5a63866
15,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_2.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_2.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfuncnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_2.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfuncoldJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_2.txt,[335],['    @CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public String join(Map<?, ?> map)",9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_2.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_2.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_2.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_2.txt,[213],['  //@CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public final String join(@Nullable Object first, @Nullable Object second, Object... rest)",5,1,9cd3ea9cedd399648488142f7e1eefd0f5a63866
16,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_3.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_3.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfuncnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_3.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfuncoldJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_3.txt,[204],['  @CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,public final String join(Object[] parts),9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_3.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_3.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_3.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_3.txt,[213],['  //@CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public final String join(@Nullable Object first, @Nullable Object second, Object... rest)",5,1,9cd3ea9cedd399648488142f7e1eefd0f5a63866
17,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_4.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_4.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfuncnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_4.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfuncoldJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_4.txt,[426],['    @CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public String join(Iterator<? extends Entry<?, ?>> entries)",9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_4.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_4.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_4.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_4.txt,[213],['  //@CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public final String join(@Nullable Object first, @Nullable Object second, Object... rest)",5,1,9cd3ea9cedd399648488142f7e1eefd0f5a63866
18,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_5.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_5.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfuncnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_5.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfuncoldJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_5.txt,[184],['  @CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,public final String join(Iterable<?> parts),9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_5.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_5.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_5.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_5.txt,[213],['  //@CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public final String join(@Nullable Object first, @Nullable Object second, Object... rest)",5,1,9cd3ea9cedd399648488142f7e1eefd0f5a63866
19,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_6.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_6.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfuncnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_6.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfuncoldJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_6.txt,[414],['    @CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public String join(Iterable<? extends Entry<?, ?>> entries)",9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_6.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_6.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_6.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_6.txt,[213],['  //@CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public final String join(@Nullable Object first, @Nullable Object second, Object... rest)",5,1,9cd3ea9cedd399648488142f7e1eefd0f5a63866
20,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_7.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_7.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfuncnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_7.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfuncoldJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_7.txt,[195],['  @CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,public final String join(Iterator<?> parts),9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_7.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_7.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_7.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_7.txt,[213],['  //@CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public final String join(@Nullable Object first, @Nullable Object second, Object... rest)",3,1,9cd3ea9cedd399648488142f7e1eefd0f5a63866
21,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_8.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_8.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfuncnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_8.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfuncoldJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_8.txt,[111],['  @CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/MoreObjects,guava/src/com/google/common/base/MoreObjects.java,public static ToStringHelper toStringHelper(Class<?> clazz),9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_8.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_8.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_8.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_8.txt,[213],['  //@CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public final String join(@Nullable Object first, @Nullable Object second, Object... rest)",3,1,9cd3ea9cedd399648488142f7e1eefd0f5a63866
22,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_9.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_9.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfuncnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_9.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfuncoldJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_9.txt,[],[],[47],['  @CheckReturnValue\n'],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Strings,guava/src/com/google/common/base/Strings.java,public static String nullToEmpty(@Nullable String string),9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_9.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_9.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_9.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_9.txt,[213],['  //@CheckReturnValue\n'],[],['  @CheckReturnValue\n'],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public final String join(@Nullable Object first, @Nullable Object second, Object... rest)",3,1,9cd3ea9cedd399648488142f7e1eefd0f5a63866
23,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_10.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_10.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newfuncnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_10.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_oldfuncoldJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_10.txt,[335],['    @CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public String join(Map<?, ?> map)",9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_10.txt,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocfunccode_9cd3ea9cedd399648488142f7e1eefd0f5a63866_10.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_newdocnewJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_10.txt,,9cd3ea9cedd399648488142f7e1eefd0f5a63866/Codes/Match_olddocJdoc_9cd3ea9cedd399648488142f7e1eefd0f5a63866_10.txt,[213],['  //@CheckReturnValue\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v19.0/9cd3ea9cedd399648488142f7e1eefd0f5a63866/Joiner,guava/src/com/google/common/base/Joiner.java,"public final String join(@Nullable Object first, @Nullable Object second, Object... rest)",3,1,9cd3ea9cedd399648488142f7e1eefd0f5a63866
